DCODE;WORKDATE;BHOUR;BMIN;FHOUR;FMIN
10001637;2021-06-23 00:00:00.000;15;0;15;30
10000303;2021-06-18 00:00:00.000;18;0;18;30
10001668;2021-06-17 00:00:00.000;9;40;10;0
10000292;2021-06-17 00:00:00.000;13;0;13;20
10001620;2021-06-17 00:00:00.000;11;0;12;0
10000308;2021-06-18 00:00:00.000;13;0;13;5
10000303;2021-06-21 00:00:00.000;17;30;18;0
10000308;2021-06-18 00:00:00.000;13;5;13;10
10000321;2021-06-24 00:00:00.000;14;30;15;0
10000021;2021-06-28 00:00:00.000;13;30;14;0
10001668;2021-06-18 00:00:00.000;9;0;9;30
10001699;2021-06-18 00:00:00.000;13;0;13;30
10001590;2021-06-17 00:00:00.000;12;0;12;30
10001521;2021-06-22 00:00:00.000;12;30;13;0
10001521;2021-06-23 00:00:00.000;15;0;15;30
10001718;2021-06-17 00:00:00.000;18;30;19;0
-1;2021-06-17 00:00:00.000;18;30;19;0
10001642;2021-06-17 00:00:00.000;15;30;16;0
10001570;2021-06-17 00:00:00.000;13;30;14;0
-1;2021-06-17 00:00:00.000;14;0;14;30
10001570;2021-06-22 00:00:00.000;16;0;17;0
10001681;2021-06-18 00:00:00.000;17;30;18;0
10001418;2021-06-23 00:00:00.000;18;0;18;30
10001760;2021-06-23 00:00:00.000;17;30;18;0
10000292;2021-06-17 00:00:00.000;12;40;13;0
10001731;2021-06-17 00:00:00.000;16;50;17;10
10001749;2021-06-19 00:00:00.000;10;0;10;30
10001698;2021-06-18 00:00:00.000;19;0;19;30
10001776;2021-06-18 00:00:00.000;8;0;8;30
10001486;2021-06-23 00:00:00.000;17;0;17;30
10000380;2021-06-19 00:00:00.000;11;30;12;0
10001464;2021-06-21 00:00:00.000;15;0;15;30
10001570;2021-06-18 00:00:00.000;18;30;19;0
10001776;2021-06-18 00:00:00.000;11;0;11;30
10001700;2021-06-18 00:00:00.000;11;30;12;0
10001642;2021-06-22 00:00:00.000;18;0;18;30
10001605;2021-06-18 00:00:00.000;17;0;17;30
-1;2021-06-17 00:00:00.000;11;0;11;30
10001731;2021-06-21 00:00:00.000;14;30;14;50
10001731;2021-06-22 00:00:00.000;17;50;18;10
10001702;2021-06-21 00:00:00.000;11;0;11;30
10001731;2021-06-23 00:00:00.000;16;50;17;10
10000054;2021-06-25 00:00:00.000;8;45;9;30
-1;2021-06-17 00:00:00.000;8;20;8;30
10001710;2021-06-18 00:00:00.000;13;0;13;30
10001698;2021-06-22 00:00:00.000;20;0;20;30
10001710;2021-06-18 00:00:00.000;13;30;14;0
10001710;2021-06-22 00:00:00.000;12;0;12;30
10001638;2021-06-21 00:00:00.000;9;30;10;0
10001524;2021-06-17 00:00:00.000;10;48;10;49
-1;2021-06-17 00:00:00.000;9;10;9;30
10000280;2021-06-19 00:00:00.000;9;30;10;0
10000672;2021-06-25 00:00:00.000;10;0;10;30
10000639;2021-06-22 00:00:00.000;9;0;9;30
10000213;2021-06-17 00:00:00.000;18;0;18;30
10000303;2021-06-21 00:00:00.000;18;30;19;0
10000672;2021-06-17 00:00:00.000;13;0;13;30
-1;2021-06-17 00:00:00.000;13;0;13;30
10000213;2021-06-19 00:00:00.000;11;0;11;30
10001642;2021-06-17 00:00:00.000;18;0;18;30
10000280;2021-06-23 00:00:00.000;19;30;20;0
-1;2021-06-17 00:00:00.000;10;30;10;40
10000252;2021-07-14 00:00:00.000;13;0;13;30
10000721;2021-06-22 00:00:00.000;17;30;18;0
10001668;2021-06-17 00:00:00.000;10;0;10;30
10000185;2021-06-19 00:00:00.000;10;30;11;0
10000185;2021-06-17 00:00:00.000;19;30;20;0
10001544;2021-06-17 00:00:00.000;20;30;21;0
10001773;2021-06-25 00:00:00.000;18;30;19;0
10000185;2021-06-17 00:00:00.000;19;0;19;30
10001698;2021-06-22 00:00:00.000;18;30;19;0
10000280;2021-06-23 00:00:00.000;20;0;20;30
10001710;2021-06-21 00:00:00.000;11;0;11;30
10000220;2021-06-30 00:00:00.000;19;0;19;30
10000171;2021-06-23 00:00:00.000;16;30;17;0
10001710;2021-06-21 00:00:00.000;13;30;14;0
10001524;2021-06-17 00:00:00.000;10;49;10;50
10001524;2021-06-17 00:00:00.000;10;18;10;19
10001524;2021-06-17 00:00:00.000;10;50;10;51
10001590;2021-06-23 00:00:00.000;19;0;19;30
10001516;2021-06-23 00:00:00.000;19;30;20;0
10001524;2021-06-17 00:00:00.000;10;19;10;20
10001698;2021-06-21 00:00:00.000;13;30;14;0
10001699;2021-06-17 00:00:00.000;13;31;13;32
10001699;2021-06-17 00:00:00.000;13;42;13;43
10001638;2021-06-17 00:00:00.000;9;0;9;15
10000185;2021-06-22 00:00:00.000;19;30;20;0
10000321;2021-06-22 00:00:00.000;18;30;19;0
10000321;2021-06-23 00:00:00.000;19;30;20;0
10000321;2021-06-24 00:00:00.000;19;30;20;0
10000321;2021-06-25 00:00:00.000;19;30;20;0
10000321;2021-06-26 00:00:00.000;14;0;14;30
10001731;2021-06-21 00:00:00.000;19;30;19;50
10000672;2021-06-21 00:00:00.000;20;0;20;30
10000089;2021-06-21 00:00:00.000;20;30;21;0
-1;2021-06-17 00:00:00.000;9;30;9;45
-1;2021-06-17 00:00:00.000;9;45;10;0
10000672;2021-06-17 00:00:00.000;11;30;12;0
10001703;2021-06-19 00:00:00.000;13;0;13;30
10001702;2021-06-18 00:00:00.000;9;0;9;30
10001524;2021-06-17 00:00:00.000;10;51;10;52
10001699;2021-06-18 00:00:00.000;13;58;13;59
10001699;2021-06-19 00:00:00.000;15;53;15;54
10001524;2021-06-20 00:00:00.000;10;41;10;42
10001524;2021-06-17 00:00:00.000;10;52;10;53
10001699;2021-06-18 00:00:00.000;13;59;14;0
10001699;2021-06-19 00:00:00.000;15;54;15;55
10001524;2021-06-20 00:00:00.000;10;42;10;43
10001524;2021-06-17 00:00:00.000;10;53;10;54
10001524;2021-06-18 00:00:00.000;10;28;10;29
10001699;2021-06-19 00:00:00.000;15;55;15;56
10001524;2021-06-20 00:00:00.000;10;43;10;44
10001524;2021-06-17 00:00:00.000;10;54;10;55
10001524;2021-06-18 00:00:00.000;10;29;10;30
10001699;2021-06-19 00:00:00.000;15;56;15;57
10001524;2021-06-20 00:00:00.000;10;44;10;45
10001699;2021-06-21 00:00:00.000;13;30;13;31
10001524;2021-06-17 00:00:00.000;10;55;10;56
10001524;2021-06-18 00:00:00.000;10;30;10;31
10001699;2021-06-19 00:00:00.000;15;57;15;58
10001524;2021-06-20 00:00:00.000;10;45;10;46
10001524;2021-06-17 00:00:00.000;10;56;10;57
10001524;2021-06-18 00:00:00.000;10;31;10;32
10001699;2021-06-19 00:00:00.000;15;58;15;59
10001524;2021-06-20 00:00:00.000;10;46;10;47
10001524;2021-06-17 00:00:00.000;10;57;10;58
10001524;2021-06-18 00:00:00.000;10;32;10;33
10001699;2021-06-19 00:00:00.000;15;59;16;0
10001524;2021-06-20 00:00:00.000;10;47;10;48
10001699;2021-06-21 00:00:00.000;13;31;13;32
10001524;2021-06-17 00:00:00.000;10;58;10;59
10001524;2021-06-18 00:00:00.000;10;33;10;34
10001524;2021-06-19 00:00:00.000;10;23;10;24
10001524;2021-06-20 00:00:00.000;10;48;10;49
10001699;2021-06-21 00:00:00.000;13;32;13;33
10001524;2021-06-17 00:00:00.000;10;10;10;11
10001524;2021-06-18 00:00:00.000;10;34;10;35
10001524;2021-06-19 00:00:00.000;10;24;10;25
10001524;2021-06-20 00:00:00.000;10;49;10;50
10001699;2021-06-21 00:00:00.000;13;33;13;34
10001699;2021-06-17 00:00:00.000;13;0;13;1
10001524;2021-06-18 00:00:00.000;10;35;10;36
10001524;2021-06-19 00:00:00.000;10;25;10;26
10001524;2021-06-20 00:00:00.000;10;50;10;51
10001699;2021-06-17 00:00:00.000;13;1;13;2
10001524;2021-06-18 00:00:00.000;10;36;10;37
10001524;2021-06-19 00:00:00.000;10;26;10;27
10001524;2021-06-20 00:00:00.000;10;51;10;52
10001699;2021-06-17 00:00:00.000;13;2;13;3
10001524;2021-06-18 00:00:00.000;10;37;10;38
10001524;2021-06-19 00:00:00.000;10;27;10;28
10001524;2021-06-20 00:00:00.000;10;52;10;53
10001699;2021-06-17 00:00:00.000;13;3;13;4
10001524;2021-06-18 00:00:00.000;10;38;10;39
10001524;2021-06-19 00:00:00.000;10;28;10;29
10001524;2021-06-20 00:00:00.000;10;53;10;54
10001699;2021-06-21 00:00:00.000;13;34;13;35
10001699;2021-06-22 00:00:00.000;13;30;13;31
10001699;2021-06-17 00:00:00.000;13;4;13;5
10001524;2021-06-18 00:00:00.000;10;39;10;40
10001524;2021-06-19 00:00:00.000;10;29;10;30
10001524;2021-06-20 00:00:00.000;10;54;10;55
10001699;2021-06-17 00:00:00.000;13;5;13;6
10001524;2021-06-18 00:00:00.000;10;40;10;41
10001524;2021-06-19 00:00:00.000;10;30;10;31
10001524;2021-06-20 00:00:00.000;10;55;10;56
10001699;2021-06-21 00:00:00.000;13;35;13;36
10001699;2021-06-22 00:00:00.000;13;31;13;32
10001699;2021-06-17 00:00:00.000;13;6;13;7
10001524;2021-06-18 00:00:00.000;10;41;10;42
10001699;2021-06-17 00:00:00.000;13;7;13;8
10001524;2021-06-18 00:00:00.000;10;42;10;43
10001524;2021-06-19 00:00:00.000;10;31;10;32
10001524;2021-06-20 00:00:00.000;10;56;10;57
10001699;2021-06-17 00:00:00.000;13;8;13;9
10001524;2021-06-18 00:00:00.000;10;43;10;44
10001524;2021-06-19 00:00:00.000;10;32;10;33
10001524;2021-06-20 00:00:00.000;10;57;10;58
10001699;2021-06-17 00:00:00.000;13;9;13;10
10001524;2021-06-18 00:00:00.000;10;44;10;45
10001524;2021-06-19 00:00:00.000;10;33;10;34
10001524;2021-06-20 00:00:00.000;10;58;10;59
10001699;2021-06-17 00:00:00.000;13;10;13;11
10001524;2021-06-18 00:00:00.000;10;45;10;46
10001524;2021-06-19 00:00:00.000;10;34;10;35
10001524;2021-06-20 00:00:00.000;10;59;11;0
10001699;2021-06-17 00:00:00.000;13;11;13;12
10001524;2021-06-18 00:00:00.000;10;46;10;47
10001524;2021-06-19 00:00:00.000;10;35;10;36
10001524;2021-06-20 00:00:00.000;11;0;11;1
10001699;2021-06-17 00:00:00.000;13;12;13;13
10001524;2021-06-18 00:00:00.000;10;47;10;48
10001524;2021-06-19 00:00:00.000;10;36;10;37
10001524;2021-06-20 00:00:00.000;11;1;11;2
10001524;2021-06-17 00:00:00.000;10;59;11;0
10001524;2021-06-18 00:00:00.000;10;48;10;49
10001524;2021-06-19 00:00:00.000;10;37;10;38
10001524;2021-06-20 00:00:00.000;11;2;11;3
10001710;2021-06-17 00:00:00.000;13;30;14;0
10001570;2021-06-17 00:00:00.000;14;0;14;30
10001700;2021-06-17 00:00:00.000;13;0;13;30
10000213;2021-06-17 00:00:00.000;16;0;16;30
-1;2021-06-17 00:00:00.000;13;40;14;0
-1;2021-06-17 00:00:00.000;8;0;8;20
-1;2021-06-17 00:00:00.000;8;30;8;40
-1;2021-06-17 00:00:00.000;9;30;9;40
10001773;2021-06-25 00:00:00.000;17;30;18;0
10001638;2021-06-17 00:00:00.000;9;15;9;30
10001773;2021-06-17 00:00:00.000;9;20;9;40
10000025;2021-06-17 00:00:00.000;9;0;9;20
10001773;2021-06-17 00:00:00.000;9;40;10;0
10001516;2021-06-23 00:00:00.000;19;0;19;30
10001773;2021-06-17 00:00:00.000;10;0;10;20
10001773;2021-06-17 00:00:00.000;10;20;10;40
10000025;2021-06-17 00:00:00.000;9;20;9;40
-1;2021-06-17 00:00:00.000;10;10;10;40
10001605;2021-06-17 00:00:00.000;9;0;9;20
10000025;2021-06-17 00:00:00.000;9;40;10;0
10000025;2021-06-17 00:00:00.000;10;0;10;20
10001773;2021-06-17 00:00:00.000;10;40;11;0
10000025;2021-06-17 00:00:00.000;10;20;10;40
10001620;2021-06-17 00:00:00.000;8;30;9;0
10001605;2021-06-17 00:00:00.000;9;20;9;40
10001698;2021-06-17 00:00:00.000;13;30;14;0
10001590;2021-06-22 00:00:00.000;8;30;9;0
-1;2021-06-17 00:00:00.000;10;15;10;30
-1;2021-06-18 00:00:00.000;12;20;12;40
-1;2021-06-18 00:00:00.000;13;20;13;40
-1;2021-06-19 00:00:00.000;13;30;13;50
-1;2021-06-19 00:00:00.000;12;0;12;20
-1;2021-06-21 00:00:00.000;14;0;14;20
-1;2021-06-21 00:00:00.000;19;0;19;20
-1;2021-06-21 00:00:00.000;19;20;19;40
-1;2021-06-22 00:00:00.000;10;0;10;20
-1;2021-06-22 00:00:00.000;14;0;14;20
-1;2021-06-23 00:00:00.000;16;0;16;20
-1;2021-06-23 00:00:00.000;16;20;16;40
-1;2021-06-23 00:00:00.000;16;40;17;0
-1;2021-06-24 00:00:00.000;13;20;13;40
-1;2021-06-24 00:00:00.000;13;40;14;0
-1;2021-06-24 00:00:00.000;14;0;14;20
-1;2021-06-25 00:00:00.000;13;20;13;40
-1;2021-06-25 00:00:00.000;13;40;14;0
-1;2021-06-25 00:00:00.000;14;0;14;20
-1;2021-06-29 00:00:00.000;11;0;11;20
-1;2021-06-29 00:00:00.000;11;20;11;40
-1;2021-06-29 00:00:00.000;11;40;12;0
10000213;2021-06-18 00:00:00.000;12;30;13;0
10000213;2021-06-17 00:00:00.000;19;30;20;0
-1;2021-06-17 00:00:00.000;10;40;10;50
10001605;2021-06-17 00:00:00.000;9;40;10;0
10001418;2021-06-21 00:00:00.000;18;0;18;30
10001554;2021-06-30 00:00:00.000;17;30;18;0
-1;2021-06-17 00:00:00.000;8;45;9;15
10001638;2021-06-19 00:00:00.000;9;30;10;0
10001605;2021-06-17 00:00:00.000;10;0;10;20
10001702;2021-06-17 00:00:00.000;10;0;10;30
10001776;2021-06-18 00:00:00.000;8;30;9;0
10000025;2021-06-17 00:00:00.000;11;40;12;0
10000213;2021-06-18 00:00:00.000;9;0;9;30
10001773;2021-06-17 00:00:00.000;11;0;11;20
10000672;2021-06-17 00:00:00.000;13;30;14;0
10000672;2021-06-17 00:00:00.000;12;30;13;0
10001699;2021-06-22 00:00:00.000;10;0;10;30
-1;2021-06-17 00:00:00.000;10;50;11;10
-1;2021-06-17 00:00:00.000;11;10;11;20
10001605;2021-06-17 00:00:00.000;10;20;10;40
10001620;2021-06-22 00:00:00.000;9;0;9;30
-1;2021-06-17 00:00:00.000;11;20;11;30
10000639;2021-06-17 00:00:00.000;13;30;14;0
10001681;2021-06-19 00:00:00.000;9;0;9;30
10001700;2021-06-17 00:00:00.000;13;30;14;0
10001760;2021-06-17 00:00:00.000;10;30;11;0
-1;2021-06-17 00:00:00.000;10;30;11;0
10000025;2021-06-17 00:00:00.000;10;40;11;0
10001776;2021-06-18 00:00:00.000;9;0;9;30
10001554;2021-06-29 00:00:00.000;12;30;13;0
10000089;2021-06-21 00:00:00.000;16;0;16;30
-1;2021-06-17 00:00:00.000;14;0;14;30
-1;2021-06-17 00:00:00.000;11;30;11;40
-1;2021-06-17 00:00:00.000;13;0;13;30
10000644;2021-06-18 00:00:00.000;17;30;18;10
10001638;2021-06-19 00:00:00.000;15;0;15;30
10001776;2021-06-24 00:00:00.000;19;0;19;30
10000025;2021-06-17 00:00:00.000;11;0;11;20
10000292;2021-06-21 00:00:00.000;9;20;9;40
10000721;2021-06-24 00:00:00.000;19;30;20;10
10000083;2021-06-29 00:00:00.000;9;0;9;30
10001773;2021-06-17 00:00:00.000;11;20;11;40
-1;2021-06-17 00:00:00.000;11;40;12;0
10001698;2021-06-17 00:00:00.000;11;0;11;30
10001451;2021-06-18 00:00:00.000;18;0;19;0
10001418;2021-06-24 00:00:00.000;9;0;9;30
10001776;2021-06-18 00:00:00.000;13;30;14;0
10001700;2021-06-17 00:00:00.000;12;30;13;0
-1;2021-06-18 00:00:00.000;9;0;9;20
10001718;2021-06-17 00:00:00.000;20;0;20;30
10001638;2021-06-28 00:00:00.000;10;0;10;30
10001710;2021-06-17 00:00:00.000;10;30;11;0
10001700;2021-06-18 00:00:00.000;8;0;8;30
10001590;2021-06-29 00:00:00.000;9;0;9;30
10001718;2021-06-21 00:00:00.000;18;0;18;30
-1;2021-06-17 00:00:00.000;12;0;12;20
-1;2021-06-21 00:00:00.000;17;0;17;30
10001698;2021-06-17 00:00:00.000;13;0;13;30
10000025;2021-06-17 00:00:00.000;11;20;11;40
10001702;2021-06-21 00:00:00.000;9;0;9;30
10001681;2021-06-19 00:00:00.000;9;30;10;30
-1;2021-06-17 00:00:00.000;10;30;10;40
10001418;2021-06-18 00:00:00.000;9;0;9;30
10001588;2021-06-19 00:00:00.000;12;0;12;30
-1;2021-06-17 00:00:00.000;11;30;12;0
10001718;2021-06-17 00:00:00.000;20;30;21;0
10000213;2021-06-17 00:00:00.000;16;30;17;0
-1;2021-06-17 00:00:00.000;12;20;12;25
10001699;2021-06-17 00:00:00.000;10;30;10;35
10001718;2021-06-17 00:00:00.000;18;0;18;30
-1;2021-06-17 00:00:00.000;9;55;10;0
-1;2021-06-17 00:00:00.000;9;15;9;30
-1;2021-06-17 00:00:00.000;10;40;11;10
10001702;2021-06-17 00:00:00.000;8;0;8;30
-1;2021-06-17 00:00:00.000;11;10;11;40
10000421;2021-06-28 00:00:00.000;19;30;20;0
-1;2021-06-17 00:00:00.000;11;40;12;10
-1;2021-06-17 00:00:00.000;12;10;12;50
10000280;2021-06-19 00:00:00.000;11;0;11;30
-1;2021-06-17 00:00:00.000;12;50;13;20
10000292;2021-06-17 00:00:00.000;13;20;13;40
-1;2021-06-17 00:00:00.000;13;20;13;40
-1;2021-06-17 00:00:00.000;13;50;14;20
10001638;2021-06-19 00:00:00.000;14;0;14;30
-1;2021-06-17 00:00:00.000;10;0;10;30
-1;2021-06-17 00:00:00.000;14;20;14;50
-1;2021-06-17 00:00:00.000;12;25;12;30
10001642;2021-06-17 00:00:00.000;17;30;18;0
10001773;2021-06-17 00:00:00.000;11;40;12;0
10001710;2021-06-17 00:00:00.000;11;30;12;0
-1;2021-06-17 00:00:00.000;14;50;15;20
10000089;2021-06-23 00:00:00.000;17;0;17;30
10001418;2021-06-23 00:00:00.000;17;30;18;0
10001702;2021-06-23 00:00:00.000;18;0;18;30
10001698;2021-06-21 00:00:00.000;9;0;9;30
-1;2021-06-17 00:00:00.000;11;30;12;0
10001702;2021-06-18 00:00:00.000;12;30;13;0
10001590;2021-06-17 00:00:00.000;11;30;12;0
10001620;2021-06-17 00:00:00.000;12;30;13;0
-1;2021-06-17 00:00:00.000;15;20;15;50
10001620;2021-06-17 00:00:00.000;12;0;12;30
10001418;2021-06-18 00:00:00.000;12;0;12;30
-1;2021-06-17 00:00:00.000;12;30;12;35
10000213;2021-06-17 00:00:00.000;17;30;18;0
10000672;2021-06-17 00:00:00.000;10;0;10;10
10000025;2021-06-18 00:00:00.000;17;0;17;20
10000591;2021-06-22 00:00:00.000;20;20;21;0
10000025;2021-06-17 00:00:00.000;12;20;12;40
10000421;2021-06-29 00:00:00.000;15;0;15;30
-1;2021-06-17 00:00:00.000;15;50;16;20
-1;2021-06-21 00:00:00.000;8;0;8;10
10001773;2021-06-17 00:00:00.000;12;0;12;20
10001773;2021-06-17 00:00:00.000;12;20;12;40
10001702;2021-06-22 00:00:00.000;11;30;12;0
10001710;2021-06-18 00:00:00.000;10;0;10;30
10001554;2021-06-17 00:00:00.000;11;30;13;0
10000280;2021-06-23 00:00:00.000;16;0;16;30
10000185;2021-06-19 00:00:00.000;11;30;12;0
10000025;2021-06-17 00:00:00.000;12;0;12;20
10001776;2021-06-22 00:00:00.000;13;0;13;30
10000213;2021-06-22 00:00:00.000;13;30;14;0
10001642;2021-06-17 00:00:00.000;16;0;16;30
-1;2021-06-17 00:00:00.000;16;20;16;30
10000672;2021-06-17 00:00:00.000;10;10;10;40
-1;2021-06-17 00:00:00.000;12;35;12;40
-1;2021-06-17 00:00:00.000;16;30;17;0
10001703;2021-06-17 00:00:00.000;16;30;17;0
-1;2021-06-17 00:00:00.000;12;40;12;45
10000721;2021-06-17 00:00:00.000;20;30;21;0
10000644;2021-06-18 00:00:00.000;16;10;16;50
10000598;2021-06-21 00:00:00.000;9;0;9;30
10001451;2021-06-21 00:00:00.000;9;0;9;30
10001731;2021-06-21 00:00:00.000;16;50;17;10
10000089;2021-06-21 00:00:00.000;17;0;17;30
10001731;2021-06-22 00:00:00.000;16;50;17;10
-1;2021-06-17 00:00:00.000;17;0;17;10
10001731;2021-06-23 00:00:00.000;17;30;17;50
10000672;2021-06-22 00:00:00.000;12;0;12;30
10001570;2021-06-18 00:00:00.000;20;0;20;30
10001638;2021-06-19 00:00:00.000;14;30;15;0
-1;2021-06-17 00:00:00.000;17;10;17;40
10001772;2021-06-17 00:00:00.000;17;20;17;40
10001772;2021-06-17 00:00:00.000;17;40;18;0
10001772;2021-06-17 00:00:00.000;18;40;19;0
10001638;2021-06-19 00:00:00.000;15;30;16;0
10000629;2021-06-17 00:00:00.000;14;0;14;30
10001451;2021-06-28 00:00:00.000;14;0;14;30
10001590;2021-06-18 00:00:00.000;12;0;12;30
-1;2021-06-17 00:00:00.000;12;0;12;30
10000629;2021-06-17 00:00:00.000;15;0;15;30
10000245;2021-06-17 00:00:00.000;15;0;15;30
10000245;2021-06-17 00:00:00.000;15;30;16;0
-1;2021-06-18 00:00:00.000;9;0;9;10
10001724;2021-06-22 00:00:00.000;17;0;17;30
10001749;2021-06-19 00:00:00.000;12;30;13;0
10001749;2021-06-19 00:00:00.000;13;30;14;0
10000629;2021-06-21 00:00:00.000;9;0;10;0
10000629;2021-06-21 00:00:00.000;11;30;13;0
-1;2021-06-19 00:00:00.000;13;30;13;50
10000629;2021-06-21 00:00:00.000;15;30;17;0
10000633;2021-06-21 00:00:00.000;9;0;10;30
10000633;2021-06-21 00:00:00.000;10;30;11;0
10000278;2021-06-21 00:00:00.000;13;0;13;30
10000629;2021-06-22 00:00:00.000;12;30;13;0
10000629;2021-06-22 00:00:00.000;11;0;12;30
10000629;2021-06-22 00:00:00.000;13;0;13;30
10000629;2021-06-22 00:00:00.000;15;0;18;0
10000629;2021-06-22 00:00:00.000;18;0;19;0
-1;2021-06-17 00:00:00.000;17;40;18;10
10000633;2021-06-22 00:00:00.000;16;0;17;0
10000245;2021-06-22 00:00:00.000;16;0;19;0
10000054;2021-06-22 00:00:00.000;8;15;8;45
10001713;2021-06-22 00:00:00.000;16;0;17;0
10000143;2021-06-22 00:00:00.000;16;30;17;0
10000278;2021-06-22 00:00:00.000;17;0;18;0
-1;2021-06-17 00:00:00.000;11;30;12;0
10000672;2021-06-18 00:00:00.000;9;30;10;0
10000629;2021-06-23 00:00:00.000;9;0;10;0
10000629;2021-06-23 00:00:00.000;13;0;13;30
10000629;2021-06-23 00:00:00.000;15;30;17;0
-1;2021-06-18 00:00:00.000;10;30;10;40
10000629;2021-06-23 00:00:00.000;11;30;13;0
10000633;2021-06-23 00:00:00.000;9;0;10;30
10000633;2021-06-23 00:00:00.000;10;30;11;0
10000633;2021-06-23 00:00:00.000;11;0;11;30
10000143;2021-06-23 00:00:00.000;16;30;17;0
10000629;2021-06-24 00:00:00.000;11;0;12;0
10000629;2021-06-24 00:00:00.000;13;30;14;0
10000629;2021-06-24 00:00:00.000;12;0;13;30
10000629;2021-06-21 00:00:00.000;13;0;14;0
10000629;2021-06-21 00:00:00.000;14;0;14;30
10001605;2021-06-17 00:00:00.000;10;40;11;0
10000629;2021-06-24 00:00:00.000;15;30;19;0
10000633;2021-06-24 00:00:00.000;16;0;17;0
10000245;2021-06-24 00:00:00.000;16;0;19;0
10001713;2021-06-24 00:00:00.000;16;0;17;0
10000278;2021-06-24 00:00:00.000;17;0;18;0
10000143;2021-06-24 00:00:00.000;16;30;17;0
10000629;2021-06-25 00:00:00.000;9;0;10;0
10000629;2021-06-25 00:00:00.000;11;30;13;30
10000629;2021-06-25 00:00:00.000;13;30;14;30
10000629;2021-06-25 00:00:00.000;15;30;17;0
10000278;2021-06-25 00:00:00.000;10;0;12;0
10000213;2021-06-18 00:00:00.000;9;30;10;0
10001638;2021-06-21 00:00:00.000;10;0;10;30
-1;2021-06-18 00:00:00.000;10;40;10;55
10001773;2021-06-17 00:00:00.000;12;40;13;0
10000639;2021-06-22 00:00:00.000;9;30;10;0
10001570;2021-06-18 00:00:00.000;17;0;17;30
10001749;2021-06-19 00:00:00.000;15;0;15;30
10001637;2021-06-21 00:00:00.000;10;0;10;30
10000672;2021-06-18 00:00:00.000;11;0;11;30
10000185;2021-06-22 00:00:00.000;19;0;19;30
10001638;2021-06-19 00:00:00.000;15;0;15;30
10001638;2021-06-19 00:00:00.000;15;30;16;0
10001638;2021-06-21 00:00:00.000;15;0;15;30
10001638;2021-06-21 00:00:00.000;15;30;16;0
10001638;2021-06-21 00:00:00.000;16;0;16;30
10000025;2021-06-18 00:00:00.000;16;40;17;0
10001638;2021-06-24 00:00:00.000;9;0;9;30
-1;2021-06-17 00:00:00.000;12;30;13;0
10001638;2021-06-24 00:00:00.000;9;30;10;0
-1;2021-06-17 00:00:00.000;13;30;14;0
10001638;2021-06-24 00:00:00.000;10;0;10;30
10001638;2021-06-24 00:00:00.000;10;30;11;0
10000672;2021-06-28 00:00:00.000;19;0;19;30
10001638;2021-06-24 00:00:00.000;11;0;11;30
10001731;2021-06-21 00:00:00.000;19;10;19;30
10001638;2021-06-28 00:00:00.000;9;0;9;30
-1;2021-06-21 00:00:00.000;18;30;19;0
-1;2021-06-17 00:00:00.000;12;0;12;10
10001451;2021-06-21 00:00:00.000;9;30;10;0
10001638;2021-06-28 00:00:00.000;9;30;10;0
10001700;2021-06-18 00:00:00.000;10;30;11;0
10001710;2021-06-22 00:00:00.000;12;30;13;0
10001418;2021-06-18 00:00:00.000;8;30;9;0
10001642;2021-06-17 00:00:00.000;20;0;20;30
10001418;2021-06-17 00:00:00.000;14;0;14;30
10001710;2021-06-18 00:00:00.000;9;30;10;0
-1;2021-06-17 00:00:00.000;14;30;15;0
10001418;2021-06-18 00:00:00.000;8;0;8;30
-1;2021-06-17 00:00:00.000;11;0;11;30
10001605;2021-06-17 00:00:00.000;11;0;11;20
10000025;2021-06-17 00:00:00.000;12;40;13;0
10001760;2021-06-18 00:00:00.000;16;0;16;30
10000054;2021-06-18 00:00:00.000;10;15;11;0
10001698;2021-06-21 00:00:00.000;8;15;8;30
10001760;2021-06-21 00:00:00.000;8;0;8;15
10001637;2021-06-21 00:00:00.000;13;0;13;30
10000681;2021-06-21 00:00:00.000;16;30;16;45
-1;2021-06-21 00:00:00.000;13;30;13;45
10001710;2021-06-23 00:00:00.000;15;0;15;30
10000308;2021-06-25 00:00:00.000;13;0;13;15
-1;2021-06-17 00:00:00.000;10;30;10;45
-1;2021-06-17 00:00:00.000;10;45;11;0
10000252;2021-06-17 00:00:00.000;14;15;14;30
10001681;2021-06-25 00:00:00.000;16;0;16;30
10001681;2021-06-25 00:00:00.000;16;30;17;0
10000644;2021-06-25 00:00:00.000;17;0;18;20
10001605;2021-06-21 00:00:00.000;8;30;9;0
10000025;2021-06-17 00:00:00.000;13;0;13;20
10001638;2021-06-21 00:00:00.000;14;0;14;30
10000303;2021-06-23 00:00:00.000;15;0;15;30
10001703;2021-06-19 00:00:00.000;12;0;12;30
10001776;2021-06-19 00:00:00.000;11;0;11;30
10000633;2021-06-17 00:00:00.000;14;30;15;0
10000089;2021-06-21 00:00:00.000;18;0;18;30
10001698;2021-06-18 00:00:00.000;18;0;19;0
10001681;2021-06-21 00:00:00.000;18;30;19;0
10001773;2021-06-17 00:00:00.000;13;0;13;20
10001713;2021-06-17 00:00:00.000;15;15;15;30
10000721;2021-06-29 00:00:00.000;15;30;16;10
10000721;2021-06-29 00:00:00.000;16;10;16;40
